wanr,waid,classid,sdauftragsnr,sdpositionsnr,sdmaterialnr,kcauftragsnr,kcposnr,pspelement,posnr,dnval,Rohrlaenge,rohrquali,Rohranfang,Rohrende,strdeleid,ElemDN,AnMuffenStutzenMaschine,Rohrdurchmesser,AnzahlRohre,beschbez,WN-Stutzen,Rohrstutzen,Sche./Bo./Bl.,"handschw. Muff./Nippel",Bögen,Redu./Einzieh.,Flachflansch
156650,678817,StrangrohrData,997853,30,400020,4200390016,30,10350880000,32,32,2937,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,"RobbiMuffe (6)",15,1,32,1,-,0,0,0,0,0,0,0
156653,678938,StrangrohrData,998084,40,400020,4200390125,40,10342600000,7,32,1797,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,4,32,4,-,0,0,4,0,0,0,0
156653,678939,StrangrohrData,998084,40,400020,4200390125,40,10342600000,12,32,2676,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,4,32,4,-,0,0,0,0,0,0,0
156653,678940,StrangrohrData,998084,40,400020,4200390125,40,10342600000,17,32,3923,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,4,32,4,-,0,0,0,0,0,0,0
156653,678941,StrangrohrData,998084,40,400020,4200390125,40,10342600000,18,32,3848,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,2,32,2,-,0,0,0,0,0,0,0
156654,678942,StrangrohrData,998084,50,400020,4200390125,50,10342600000,5,32,2186,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,64,32,32,-,0,32,64,0,0,0,0
156654,678943,StrangrohrData,998084,50,400020,4200390125,50,10342600000,6,32,2176,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,2,32,2,-,0,2,2,2,0,0,0
156654,678944,StrangrohrData,998084,50,400020,4200390125,50,10342600000,8,32,2176,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,2,32,2,-,0,2,2,2,0,0,0
156663,679164,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK7,40,9833,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,4,40,1,-,1,0,1,0,0,0,0
156663,679165,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK8,40,9833,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,8,40,2,-,2,0,2,0,0,0,0
156663,679166,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK9,40,9317,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,8,40,2,-,2,0,0,0,0,0,0
156663,679167,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK10,40,9317,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,16,40,4,-,4,0,0,0,0,0,0
156663,679168,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK11,40,9268,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,4,40,1,-,1,0,1,0,0,0,0
156663,679169,StrangrohrData,998581,10,400020,4200390372,10,10340540000,4PK12,40,9268,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,8,40,2,-,2,0,2,0,0,0,0
156664,679170,StrangrohrData,998581,20,400020,4200390372,20,10340540000,4PKO2,40,9317,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,108,40,27,-,0,0,0,0,0,0,0
156673,679389,StrangrohrData,999256,20,400020,4200390719,20,10346100000,2,32,6007,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,42,32,21,-,0,0,0,0,0,0,0
156673,679390,StrangrohrData,999256,20,400020,4200390719,20,10346100000,3,32,8760,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,21,32,7,-,0,0,0,0,0,0,0
156673,679391,StrangrohrData,999256,20,400020,4200390719,20,10346100000,6,32,6007,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,14,32,7,-,0,0,0,0,0,0,0
156673,679392,StrangrohrData,999256,20,400020,4200390719,20,10346100000,9,32,6006,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,14,32,7,-,0,0,0,0,0,0,0
156677,679424,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S1,50,5798,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,48,50,24,-,0,0,0,0,0,0,0
156677,679425,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S2,50,5800,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,126,50,42,-,0,0,0,0,0,0,0
156677,679426,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S3,50,6499,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,40,50,20,-,0,0,0,0,0,0,0
156677,679427,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S4,50,5488,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,48,50,24,-,0,0,0,0,0,0,0
156677,679428,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S5,50,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,48,50,24,-,0,0,0,0,0,0,0
156677,679429,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S6,50,5541,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",15,44,50,22,-,0,0,0,0,0,0,0
156677,679430,StrangrohrData,998409,50,400020,4200390289,50,10350980000,S7,50,5340,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",15,4,50,2,-,0,0,2,0,0,0,0
156772,680676,StrangrohrData,998412,410,400020,4200391330,410,10350980000,AKL1A,50,5465,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",20,6,50,2,-,0,0,0,0,0,0,0
156772,680677,StrangrohrData,998412,410,400020,4200391330,410,10350980000,AKL2A,50,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",20,12,50,4,-,0,0,0,0,0,0,0
156772,680678,StrangrohrData,998412,410,400020,4200391330,410,10350980000,AKL3A,50,4373,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",20,4,50,2,-,0,0,0,0,0,0,0
