wanr,waid,classid,sdauftragsnr,sdpositionsnr,sdmaterialnr,kcauftragsnr,kcposnr,pspelement,posnr,dnvl,Rohrlaenge,rohrquali,Rohranfang,Rohrende,strdeleid,Rohrdurchmesser,AnzahlRohre,beschbez,Nippel,Bohrung,Muffe
76751,511328,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.4,80,1115,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76751,511340,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.14,80,2000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76751,511331,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.7,80,2050,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76751,511338,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.13,80,2205,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76751,511337,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.12,80,2340,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76751,511325,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.1,80,2710,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
76751,511326,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.2,80,2745,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76751,511327,VerteilerData,789677,20,400010,4200236452,20,1027613000,3.3,80,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76752,511354,VerteilerData,789676,10,400011,4200236436,10,1026865000,10,65,2300,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,35,verzinkt,0,0,35
76754,511356,VerteilerData,789679,10,400010,4200236451,10,1027387000,29,40,1830,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,NULL,40,9,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,18
76769,511515,VerteilerData,789862,10,400010,4200236599,10,1027350000,51,32,768,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76769,511508,VerteilerData,789862,10,400010,4200236599,10,1027350000,23,32,3888,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76772,511588,VerteilerData,789921,10,400010,4200236672,10,1027586000,1,200,546,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76772,511590,VerteilerData,789921,10,400010,4200236672,10,1027586000,6,200,1000,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76772,511589,VerteilerData,789921,10,400010,4200236672,10,1027586000,2,200,2000,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76772,511591,VerteilerData,789921,10,400010,4200236672,10,1027586000,7,200,2050,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76772,511593,VerteilerData,789921,10,400010,4200236672,10,1027586000,9,150,5500,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76774,511599,VerteilerData,789936,10,400011,4200236695,10,1027300000,6-1,100,1845,"DIN2448 Rohr nahtlos normalwandig",Nut,Nut,NULL,100,1,verzinkt,0,0,4
76775,511600,VerteilerData,789936,20,400011,4200236695,20,1027300000,6.2,100,3640,"DIN2448 Rohr nahtlos normalwandig",Nut,Glatt,NULL,100,1,verzinkt,0,0,6
76776,511601,VerteilerData,789940,10,400011,4200236697,10,1027300000,6-1,200,4607,"DIN2448 Rohr nahtlos normalwandig",Nut,Nut,NULL,200,1,verzinkt,0,0,8
76778,511609,VerteilerData,789938,20,400010,4200236675,20,1027898000,11,40,4450,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,NULL,40,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,3
76779,511627,VerteilerData,789960,1330,400010,4200236690,1330,1027748000,3,150,1550,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76779,511625,VerteilerData,789960,1330,400010,4200236690,1330,1027748000,1,150,3400,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76783,511698,PumpenprobierleitungData,789976,180,400011,4200236701,180,0000000000,1,80,1440,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,0,2
76784,511699,VerteilerData,789976,340,400011,4200236701,340,0000000000,1,100,1180,"DINEN10217-1-Fe -glatt",Nut,Flachflansch,NULL,100,1,verzinkt,0,0,1
76785,511700,VerteilerData,789921,20,400010,4200236672,20,1027586000,12,40,2000,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Gewinde,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76786,511703,VerteilerData,789938,50,400011,4200236675,50,1027898000,2,125,8723,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,125,1,verzinkt,0,0,3
76789,511727,VerteilerData,790031,10,400010,4200236745,10,1027716000,T5B,100,2075,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76789,511726,VerteilerData,790031,10,400010,4200236745,10,1027716000,T5A,100,2080,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76789,511723,VerteilerData,790031,10,400010,4200236745,10,1027716000,T3A,100,2300,"DINEN10217-1-Fe -glatt",Glatt,Scheibe,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76789,511724,VerteilerData,790031,10,400010,4200236745,10,1027716000,T3B,100,3080,"DINEN10217-1-Fe -glatt",Nut,Glatt,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76789,511725,VerteilerData,790031,10,400010,4200236745,10,1027716000,T4,100,4315,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,16
76789,511728,VerteilerData,790031,10,400010,4200236745,10,1027716000,T6,100,5000,"DINEN10217-1-Fe -glatt",Glatt,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76789,511722,VerteilerData,790031,10,400010,4200236745,10,1027716000,T1,100,5500,"DINEN10217-1-Fe -glatt",Glatt,Scheibe,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76791,511758,VerteilerData,790031,40,400010,4200236745,40,1027716000,T8,65,2098,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76791,511761,VerteilerData,790031,40,400010,4200236745,40,1027716000,T10A,65,3000,"DINEN10217-1-Fe -glatt",Nut,Glatt,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76791,511760,VerteilerData,790031,40,400010,4200236745,40,1027716000,T9A,65,3446,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76791,511759,VerteilerData,790031,40,400010,4200236745,40,1027716000,T9,65,3598,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
76791,511762,VerteilerData,790031,40,400010,4200236745,40,1027716000,T11,65,3900,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76791,511757,VerteilerData,790031,40,400010,4200236745,40,1027716000,T7B,65,5698,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76791,511756,VerteilerData,790031,40,400010,4200236745,40,1027716000,T7A,65,5771,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76794,511768,VerteilerData,790042,10,400010,4200236833,10,1025745000,GV1,100,1218,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76796,511771,VerteilerData,790056,20,400010,4200236818,20,1027387000,36,40,1830,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,NULL,40,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,12
76797,511791,VerteilerData,790069,10,400010,4200236828,10,1027579000,S3,200,200,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76797,511789,VerteilerData,790069,10,400010,4200236828,10,1027579000,S1,200,250,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76800,511811,VerteilerData,790077,20,400011,4200236845,20,1027001000,V34,65,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,verzinkt,0,2,0
76800,511814,VerteilerData,790077,20,400011,4200236845,20,1027001000,V31,65,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76800,511813,VerteilerData,790077,20,400011,4200236845,20,1027001000,V32,65,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76800,511810,VerteilerData,790077,20,400011,4200236845,20,1027001000,V36,65,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,10,verzinkt,0,10,0
76800,511815,VerteilerData,790077,20,400011,4200236845,20,1027001000,V30,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76800,511812,VerteilerData,790077,20,400011,4200236845,20,1027001000,V33,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76800,511816,VerteilerData,790077,20,400011,4200236845,20,1027001000,V36A,65,3245,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76801,511817,VerteilerData,790059,10,400011,4200236872,10,1027300000,6.13,150,1200,"DIN2448 Rohr nahtlos normalwandig",Flachflansch,Nut,NULL,150,2,verzinkt,0,0,2
76804,511834,VerteilerData,790103,20,400011,4200236844,20,1027001000,V34,65,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,verzinkt,0,2,0
76804,511837,VerteilerData,790103,20,400011,4200236844,20,1027001000,V31,65,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76804,511836,VerteilerData,790103,20,400011,4200236844,20,1027001000,V32,65,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76804,511833,VerteilerData,790103,20,400011,4200236844,20,1027001000,V36,65,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,10,verzinkt,0,10,0
76804,511838,VerteilerData,790103,20,400011,4200236844,20,1027001000,V30,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76804,511835,VerteilerData,790103,20,400011,4200236844,20,1027001000,V33,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76804,511839,VerteilerData,790103,20,400011,4200236844,20,1027001000,V36A,65,3245,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76806,511855,VerteilerData,790106,20,400011,4200236853,20,1027001000,V34,65,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,verzinkt,0,2,0
76806,511858,VerteilerData,790106,20,400011,4200236853,20,1027001000,V31,65,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76806,511857,VerteilerData,790106,20,400011,4200236853,20,1027001000,V32,65,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76806,511854,VerteilerData,790106,20,400011,4200236853,20,1027001000,V36,65,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,10,verzinkt,0,10,0
76806,511859,VerteilerData,790106,20,400011,4200236853,20,1027001000,V30,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76806,511856,VerteilerData,790106,20,400011,4200236853,20,1027001000,V33,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76806,511860,VerteilerData,790106,20,400011,4200236853,20,1027001000,V36A,65,3245,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76809,511895,VerteilerData,790113,20,400011,4200236857,20,1027001000,V34,65,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,verzinkt,0,2,0
76809,511898,VerteilerData,790113,20,400011,4200236857,20,1027001000,V31,65,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76809,511897,VerteilerData,790113,20,400011,4200236857,20,1027001000,V32,65,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76809,511894,VerteilerData,790113,20,400011,4200236857,20,1027001000,V36,65,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,6,verzinkt,0,6,0
76809,511899,VerteilerData,790113,20,400011,4200236857,20,1027001000,V30,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76809,511896,VerteilerData,790113,20,400011,4200236857,20,1027001000,V33,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76810,511931,VerteilerData,790122,20,400011,4200236856,20,1027001000,V34,65,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,verzinkt,0,2,0
76810,511934,VerteilerData,790122,20,400011,4200236856,20,1027001000,V31,65,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76810,511933,VerteilerData,790122,20,400011,4200236856,20,1027001000,V32,65,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76810,511930,VerteilerData,790122,20,400011,4200236856,20,1027001000,V36,65,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,6,verzinkt,0,6,0
76810,511935,VerteilerData,790122,20,400011,4200236856,20,1027001000,V30,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,1,0
76810,511932,VerteilerData,790122,20,400011,4200236856,20,1027001000,V33,65,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,verzinkt,0,2,0
76812,511946,PumpenverteilerData,790156,1280,400010,4200236928,1280,1027748000,2,125,827,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,125,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,0
76813,511948,VerteilerData,790156,1270,400010,4200236928,1270,1027748000,2,200,1000,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76816,511953,VerteilerData,790161,10,400011,4200236949,10,1027300000,6.14,150,600,"DIN2448 Rohr nahtlos normalwandig",Flachflansch,Nut,NULL,150,3,verzinkt,0,0,3
76817,511955,VerteilerData,790200,10,400010,4200236942,10,1027390000,7,200,2200,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76818,511956,VerteilerData,790200,20,400010,4200236942,20,1027390000,1,125,829,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,125,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",2,0,2
76818,511959,VerteilerData,790200,20,400010,4200236942,20,1027390000,4,200,1700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76818,511960,VerteilerData,790200,20,400010,4200236942,20,1027390000,5,200,1700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76819,512074,VerteilerData,789921,40,400040,4200236672,40,1027586000,10,150,1062,"DINEN10217-1-Fe -glatt",Boden,Boden,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76819,512073,VerteilerData,789921,40,400040,4200236672,40,1027586000,3,150,1896,"DINEN10217-1-Fe -glatt",Flachflansch,NULL,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76819,512075,VerteilerData,789921,40,400040,4200236672,40,1027586000,4,200,6900,"DINEN10217-1-Fe -glatt",Flachflansch,NULL,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76820,512164,VerteilerData,790200,30,400040,4200236942,30,1027390000,1,250,690,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",2,0,0
76832,511995,VerteilerData,790284,10,400010,4200237006,10,1027875000,23,32,5175,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,3,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,12
76833,511997,VerteilerData,790284,20,400011,4200237006,20,1027875000,31,80,7000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,0,3
76833,511996,VerteilerData,790284,20,400011,4200237006,20,1027875000,22,80,7000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,0,4
76843,512090,VerteilerData,790123,20,400011,4200236855,20,1027001000,V34,80,1255,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,2,0
76843,512093,VerteilerData,790123,20,400011,4200236855,20,1027001000,V31,80,1260,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
76843,512092,VerteilerData,790123,20,400011,4200236855,20,1027001000,V32,80,2630,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
76843,512089,VerteilerData,790123,20,400011,4200236855,20,1027001000,V36,80,2700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,6,verzinkt,0,6,0
76843,512091,VerteilerData,790123,20,400011,4200236855,20,1027001000,V33,80,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
76843,512094,VerteilerData,790123,20,400011,4200236855,20,1027001000,V30,80,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
76857,512227,PumpenprobierleitungData,790473,10,400010,4200237217,10,"       000",1,100,2220,"DINEN10217-1-Fe -glatt",Glatt,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76859,512271,VerteilerData,790498,20,400010,4200237228,20,1027155000,A11,40,650,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76859,512272,VerteilerData,790498,20,400010,4200237228,20,1027155000,A12,40,1100,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76861,512317,VerteilerData,790523,20,400011,4200237281,20,1027615000,5,150,1700,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,NULL,150,1,verzinkt,0,0,1
76864,512327,VerteilerData,790590,10,400011,4200237365,10,1026857000,1,100,4887,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,14,verzinkt,0,0,28
76865,512328,VerteilerData,790590,20,400011,4200237365,20,1026857000,1,50,4737,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,2
76866,512329,VerteilerData,790590,30,400011,4200237365,30,1026857000,1,50,4887,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,26,verzinkt,0,0,52
76867,512330,VerteilerData,790590,40,400011,4200237365,40,1026857000,1,50,3856,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,2
76868,512331,VerteilerData,790590,50,400011,4200237365,50,1026857000,1,100,2268,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,1
76869,512332,VerteilerData,790590,60,400011,4200237365,60,1026857000,1,100,4644,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,2
76870,512333,VerteilerData,790590,70,400011,4200237365,70,1026857000,1,100,2586,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,1
76871,512334,VerteilerData,790590,80,400011,4200237365,80,1026857000,1,50,2356,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,1
76872,512335,VerteilerData,790590,90,400011,4200237365,90,1026857000,1,50,4539,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,2
76873,512336,VerteilerData,790590,100,400011,4200237365,100,1026857000,1,50,2947,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,2
76874,512337,VerteilerData,790590,110,400011,4200237365,110,1026857000,1,50,3128,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,1
76875,512338,VerteilerData,790590,120,400011,4200237365,120,1026857000,1,50,3879,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,2
76883,512411,VerteilerData,790722,10,400010,4200237390,10,1027430000,F2,50,2985,"DINEN10255-Fe -glatt Gewinderohr",Nut,Gewinde,NULL,50,9,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,9
76883,512410,VerteilerData,790722,10,400010,4200237390,10,1027430000,F1,50,3914,"DINEN10255-Fe -glatt Gewinderohr",Glatt,Gewinde,NULL,50,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
76883,512409,VerteilerData,790722,10,400010,4200237390,10,1027430000,A7,32,5911,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76883,512408,VerteilerData,790722,10,400010,4200237390,10,1027430000,A5,32,5998,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76888,512762,VerteilerData,790342,10,400041,4200237135,10,1027331000,1.12,100,1200,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,2
76889,512771,VerteilerData,790342,20,400041,4200237135,20,1027331000,1.12,100,600,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,2
76891,512463,VerteilerData,790750,1260,400011,4200237460,1260,1027799000,14,200,825,"DINEN10217-1-Fe -glatt",Nut,Flachflansch,NULL,200,3,verzinkt,3,0,0
76892,512466,VerteilerData,790750,1250,400010,4200237460,1250,1027799000,9,250,690,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",3,0,3
76892,512467,VerteilerData,790750,1250,400010,4200237460,1250,1027799000,11,250,1600,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76892,512464,VerteilerData,790750,1250,400010,4200237460,1250,1027799000,7,200,1750,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
76892,512468,VerteilerData,790750,1250,400010,4200237460,1250,1027799000,12,250,3060,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76895,512499,VerteilerData,790766,10,400011,4200237466,10,1026857000,1,100,4887,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,14,verzinkt,0,0,28
76896,512500,VerteilerData,790766,20,400011,4200237466,20,1026857000,1,100,3809,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,2
76897,512501,VerteilerData,790766,30,400011,4200237466,30,1026857000,1,50,4887,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,28,verzinkt,0,0,56
76898,512502,VerteilerData,790766,40,400011,4200237466,40,1026857000,1,50,3851,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,verzinkt,0,0,4
76899,512503,VerteilerData,790766,50,400011,4200237466,50,1026857000,1,100,4525,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,2
76900,512504,VerteilerData,790766,60,400011,4200237466,60,1026857000,1,50,4811,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,3
76901,512505,VerteilerData,790766,70,400011,4200237466,70,1026857000,1,50,3996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,verzinkt,0,0,3
76903,512519,VerteilerData,790830,730,400010,4200237532,730,1027799000,11,200,185,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76903,512514,VerteilerData,790830,730,400010,4200237532,730,1027799000,3,250,690,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",3,0,3
76903,512516,VerteilerData,790830,730,400010,4200237532,730,1027799000,6,200,1000,"DINEN10217-1-Fe -glatt",Nut,Flachflansch,NULL,200,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",3,0,0
76903,512515,VerteilerData,790830,730,400010,4200237532,730,1027799000,4,200,2300,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
76903,512517,VerteilerData,790830,730,400010,4200237532,730,1027799000,9,250,3300,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
76904,512521,VerteilerData,790821,10,400011,4200237562,10,1026857000,1,100,4635,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,2
76905,512522,VerteilerData,790821,20,400011,4200237562,20,1026857000,1,100,4887,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,14,verzinkt,0,0,28
