wanr,waid,classid,sdauftragsnr,sdpositionsnr,sdmaterialnr,kcauftragsnr,kcposnr,pspelement,posnr,dnvl,Rohrlaenge,rohrquali,Rohranfang,Rohrende,strdeleid,Rohrdurchmesser,AnzahlRohre,beschbez,Nippel,Bohrung,Muffe
79858,540544,VerteilerData,831523,10,400010,4200274688,10,1029136000,4,32,369,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79858,540541,VerteilerData,831523,10,400010,4200274688,10,1029136000,1,32,412,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79858,540543,VerteilerData,831523,10,400010,4200274688,10,1029136000,3,32,435,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79858,540548,VerteilerData,831523,10,400010,4200274688,10,1029136000,8,32,634,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79858,540550,VerteilerData,831523,10,400010,4200274688,10,1029136000,10,32,658,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79858,540547,VerteilerData,831523,10,400010,4200274688,10,1029136000,7,32,673,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79858,540546,VerteilerData,831523,10,400010,4200274688,10,1029136000,6,32,680,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79858,540542,VerteilerData,831523,10,400010,4200274688,10,1029136000,2,32,1199,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79859,540556,VerteilerData,831576,10,400010,4200274714,10,1029683000,G-16,40,2058,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79859,540557,VerteilerData,831576,10,400010,4200274714,10,1029683000,VG-1,50,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79859,540559,VerteilerData,831576,10,400010,4200274714,10,1029683000,VG-3,65,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79860,540582,VerteilerData,831576,20,400010,4200274714,20,1029683000,R1-2,40,1955,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79860,540583,VerteilerData,831576,20,400010,4200274714,20,1029683000,R1-5,40,1955,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79860,540585,VerteilerData,831576,20,400010,4200274714,20,1029683000,V1-2,50,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79860,540584,VerteilerData,831576,20,400010,4200274714,20,1029683000,V1-1,65,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79862,540607,VerteilerData,831576,40,400010,4200274714,40,1029683000,V2-01,50,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79862,540609,VerteilerData,831576,40,400010,4200274714,40,1029683000,V2-3,65,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79864,540631,VerteilerData,831576,60,400010,4200274714,60,1029683000,R3-6,40,1943,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79864,540632,VerteilerData,831576,60,400010,4200274714,60,1029683000,R3-9,40,1944,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79864,540633,VerteilerData,831576,60,400010,4200274714,60,1029683000,V3-1,50,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79864,540635,VerteilerData,831576,60,400010,4200274714,60,1029683000,V3-3,65,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79866,540676,VerteilerData,831576,80,400010,4200274714,80,1029683000,R4-7,40,1943,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79866,540675,VerteilerData,831576,80,400010,4200274714,80,1029683000,R4-6,40,1943,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79866,540677,VerteilerData,831576,80,400010,4200274714,80,1029683000,R4-8,40,1944,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79866,540678,VerteilerData,831576,80,400010,4200274714,80,1029683000,R4-9,40,1944,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79866,540680,VerteilerData,831576,80,400010,4200274714,80,1029683000,V4-2,50,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79866,540681,VerteilerData,831576,80,400010,4200274714,80,1029683000,V4-3,65,6573,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79875,540781,VerteilerData,831704,10,400011,831704,10,0000000000,1,100,1500,"DINEN10217-1-Fe -glatt",Flachflansch,Boden,NULL,100,1,verzinkt,0,0,1
79876,540784,VerteilerData,831417,40,400040,4200274617,40,1028700000,106,50,5698,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,32,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,32
79876,540783,VerteilerData,831417,40,400040,4200274617,40,1028700000,105,50,5900,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79878,540785,VerteilerData,831732,10,400010,4200274836,10,1029321000,V2,200,1200,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79884,540816,VerteilerData,831837,10,400010,4200274938,10,1029164000,2,250,986,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79884,540815,VerteilerData,831837,10,400010,4200274938,10,1029164000,1,200,1243,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79885,540817,StationsverteilerData,831844,10,400010,4200274934,10,1029316000,1,150,1430,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79887,540819,PumpenverteilerData,831844,30,400010,4200274934,30,1029316000,3,80,628,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,1
79888,540820,VerteilerData,831844,40,400010,4200274934,40,1029316000,4,100,880,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,0
79889,540821,VerteilerData,831844,50,400010,4200274934,50,1029316000,5,100,1350,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79890,540822,VerteilerData,831844,60,400010,4200274934,60,1029316000,6,100,195,"DINEN10217-1-Fe -glatt",Nut,Flachflansch,NULL,100,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79894,538738,VerteilerData,4420011481,10,400040,4200274863,10,0000000000,13,32,1100,NULL,Scheibe,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79896,540869,VerteilerData,831957,10,400010,4200275056,10,1028690000,2,250,1174,"DINEN10217-1-Fe -glatt",NULL,Nut,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79896,540868,VerteilerData,831957,10,400010,4200275056,10,1028690000,1,250,2111,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,250,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79908,540956,VerteilerData,832157,10,400010,4200275249,10,1029461000,A4,125,6150,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,125,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79908,540958,VerteilerData,832157,10,400010,4200275249,10,1029461000,A6,125,6200,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,125,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79908,540962,VerteilerData,832157,10,400010,4200275249,10,1029461000,B9,150,6200,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79909,540974,VerteilerData,832164,10,400010,4200275252,10,1028005000,V5,80,3450,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
79909,540970,VerteilerData,832164,10,400010,4200275252,10,1028005000,V1,100,4500,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
79920,541211,VerteilerData,832288,10,400010,4200275348,10,1029608000,FW1,150,1937,"DINEN10217-1-Fe -glatt",Glatt,Scheibe,NULL,150,1,"doppelt grundiert",0,0,1
79921,541222,VerteilerData,831998,50,400010,4200275143,50,1028700000,125,50,4196,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79921,541225,VerteilerData,831998,50,400010,4200275143,50,1028700000,128,50,4446,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79921,541224,VerteilerData,831998,50,400010,4200275143,50,1028700000,127,50,4910,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79924,541317,VerteilerData,832367,10,400010,4200275445,10,1029545000,2,200,2746,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79926,541339,VerteilerData,832382,10,400010,4200275456,10,1027739000,13,32,968,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79926,541340,VerteilerData,832382,10,400010,4200275456,10,1027739000,17,32,968,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
79926,541342,VerteilerData,832382,10,400010,4200275456,10,1027739000,21,32,1172,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79926,541341,VerteilerData,832382,10,400010,4200275456,10,1027739000,20,32,1249,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79931,541422,VerteilerData,832339,10,400041,4200275437,10,1028690000,1,150,1180,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,NULL,150,1,verzinkt,0,0,3
79938,541481,VerteilerData,832525,10,400010,4200275641,10,1029417000,1,150,2140,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79941,541544,PumpenprobierleitungData,832552,190,400010,4200275615,190,0000000000,2,150,2415,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79950,541668,VerteilerData,832691,20,400010,4200275744,20,1028987000,DS2,32,3243,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79952,541691,PumpenverteilerData,832785,10,400010,4200275848,10,0000000000,1,150,907,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,1
79955,541722,VerteilerData,832811,10,400010,4200275856,10,1028817000,1,125,766,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,125,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,0
79957,541753,VerteilerData,829478,10,400010,4200272860,10,1029101000,39,40,2850,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,40,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79957,541754,VerteilerData,829478,10,400010,4200272860,10,1029101000,40,40,3270,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Nut,NULL,40,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79957,541752,VerteilerData,829478,10,400010,4200272860,10,1029101000,38,40,3600,"DINEN10255-Fe -glatt Gewinderohr",Nut,Nut,NULL,40,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,16
79960,541788,VerteilerData,832514,10,400040,4200275640,10,1029437000,2.1,150,2300,"DINEN10217-1-Fe -glatt",Nut,Flachflansch,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79960,541789,VerteilerData,832514,10,400040,4200275640,10,1029437000,2.2,150,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79963,541804,VerteilerData,832954,10,400010,4200275993,10,1029552000,1,150,2850,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79967,541845,VerteilerData,833141,20,400010,4200276153,20,1028430000,SB6,32,500,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Scheibe,NULL,32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541854,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB9,80,1498,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79968,541855,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB10,80,2678,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541853,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB8,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79968,541852,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB7,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541851,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB6,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79968,541850,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB5,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541848,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB3,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541847,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB2,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79968,541846,VerteilerData,833141,30,400010,4200276153,30,1028430000,VB1,80,2996,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79969,541858,VerteilerData,833141,50,400010,4200276153,50,1028430000,SRV3,40,3285,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Gewinde,NULL,40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79970,541890,VerteilerData,833175,10,400010,4200276166,10,1028945000,P2,200,1200,"DINEN10217-1-Fe -glatt",Glatt,Flachflansch,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79971,541891,VerteilerData,833175,20,400010,4200276226,20,1028945000,P3,80,548,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,0
79975,542016,VerteilerData,833260,10,400010,4200276250,10,1029709000,S1,50,210,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79975,542017,VerteilerData,833260,10,400010,4200276250,10,1029709000,S13,50,3332,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79975,542018,VerteilerData,833260,10,400010,4200276250,10,1029709000,S32,50,3337,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79990,542211,VerteilerData,833598,20,400010,4200276528,20,1029278000,2,80,417,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,80,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",2,0,0
79990,542212,VerteilerData,833598,20,400010,4200276528,20,1029278000,3,65,522,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",2,0,0
79990,542215,VerteilerData,833598,20,400010,4200276528,20,1029278000,6,150,1720,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79993,542230,StationsverteilerData,833666,10,400010,4200276569,10,1029403000,1,200,3083,"DINEN10217-1-Fe -glatt",Nut,Boden,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
79994,542231,PumpenprobierleitungData,833666,20,400010,4200276569,20,1029403000,2,150,2415,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79995,542232,PumpenverteilerData,833666,30,400010,4200276569,30,1029403000,3,125,810,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,125,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",2,0,2
79999,542266,VerteilerData,833622,10,400010,4200276537,10,1029192000,86,80,1860,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,15,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,15
80003,542292,VerteilerData,833622,20,400010,4200276537,20,1029192000,44,65,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,5,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,10
80004,542315,VerteilerData,833688,10,400010,4200276599,10,0000000000,1,150,2050,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
80010,542419,VerteilerData,833759,20,400010,4200276711,20,1028958000,2,32,440,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,70,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,70
80010,542420,VerteilerData,833759,20,400010,4200276711,20,1028958000,3,32,440,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,70,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,70
80020,542482,VerteilerData,833878,10,400010,4200276730,10,1027858000,HG1,150,4620,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80023,542534,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG43,32,330,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80023,542536,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG49,32,430,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,3,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,3
80023,542538,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG57,50,540,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80023,542537,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG50,32,790,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,3,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,3
80023,542540,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG65,50,840,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80023,542532,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG36,32,960,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80023,542535,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG47,32,1000,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,26,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,26
80023,542533,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG41,32,1210,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,6,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,6
80023,542539,VerteilerData,833878,70,400010,4200276730,70,1027858000,HG58,50,1250,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80027,542591,VerteilerData,834088,10,400010,4200276919,10,1028907000,V2,200,3150,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
80031,542645,VerteilerData,834104,20,400010,4200276931,20,1029709000,0S14,50,2979,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
80031,542646,VerteilerData,834104,20,400010,4200276931,20,1029709000,0S16,50,4354,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
80031,542644,VerteilerData,834104,20,400010,4200276931,20,1029709000,0S10,50,5998,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
80037,542719,PumpenprobierleitungData,833782,700,400040,4200276675,700,0000000000,3,150,2645,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,150,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
80038,542721,PumpenverteilerData,833782,730,400040,4200277056,730,0000000000,2,80,965,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,80,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,1
80040,542729,VerteilerData,834315,10,400010,4200277107,10,1027812000,S220,50,433,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80040,542726,VerteilerData,834315,10,400010,4200277107,10,1027812000,S205,50,4801,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,4
80040,542731,VerteilerData,834315,10,400010,4200277107,10,1027812000,S224,50,4809,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80040,542727,VerteilerData,834315,10,400010,4200277107,10,1027812000,S206,50,4809,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80040,542724,VerteilerData,834315,10,400010,4200277107,10,1027812000,S203,50,5001,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80040,542730,VerteilerData,834315,10,400010,4200277107,10,1027812000,S221,50,5010,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,4
80040,542725,VerteilerData,834315,10,400010,4200277107,10,1027812000,S204,50,5078,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,4
80040,542728,VerteilerData,834315,10,400010,4200277107,10,1027812000,S207,50,5091,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,8,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,16
80044,542941,VerteilerData,832642,10,400010,4200275689,10,1029312000,1,300,840,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,300,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",1,0,0
80046,542822,VerteilerData,834463,10,400010,4200277312,10,1027766000,480,32,540,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80046,542820,VerteilerData,834463,10,400010,4200277312,10,1027766000,470,32,1080,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80046,542825,VerteilerData,834463,10,400010,4200277312,10,1027766000,106,32,1200,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80046,542818,VerteilerData,834463,10,400010,4200277312,10,1027766000,461,32,1320,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80047,542831,VerteilerData,834463,20,400010,4200277312,20,1027766000,580,32,660,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
80047,542833,VerteilerData,834463,20,400010,4200277312,20,1027766000,614,32,780,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
80051,542903,VerteilerData,834504,10,400010,4200277332,10,1027766000,177A,32,450,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
